source_,tgt_,model_id,model_human,pair,mqm_score,comet_xl,comet_xxl,prometheus,gemba_all_orig,gemba_all_literary,gemba_acc_literary,gemba_flu_literary,gemba_all_literary,gemba_sty_literary,gemba_term_literary,mqm_score_acc,mqm_score_fluency,mqm_score_style,mqm_score_term
The folktale I loved,我最喜爱的民间故事是帕萨玛科迪族关于两个,gpt4o//3392,gpt4o,en-zh,-0.625,0.5327236652374261,0.632043719291687,4,-0.875,-0.875,-5,-1,-0.875,-1,0,0,0,0,0
The folktale I loved,我最喜爱的一段民间故事，就是那两名女孩变,google/gemma-1.1-7b-it//3393,gemma-1.1-7b-it,en-zh,-30.0,0.278097033500671,0.433269590139389,5,-4.625,-7.125,-50,-5,-7.125,-1,-1,-35,0,0,-5
The folktale I loved,我最喜欢的民间故事是帕萨马科迪人讲的两个,google_translate//3394,google translate,en-zh,-1.25,0.492238223552703,0.609443426132202,4,-0.875,-0.875,-5,-1,-0.875,-1,0,-10,0,0,0
The folktale I loved,"我最喜欢的民间故事是帕萨马库迪的故事, ",nllb//3395,nllb,en-zh,-30.625,0.160972490906715,0.121614202857017,4,-8.25,-7.75,-50,-6,-7.75,-6,0,-45,0,0,0
The folktale I loved,我最喜欢的民间故事是关于两个女孩变成水蛇,deepl//3396,deepl,en-zh,-1.875,0.5149604082107541,0.599902331829071,4,-0.875,-0.875,-5,-1,-0.875,-1,0,-15,0,0,0
The folktale I loved,我最喜欢的民间故事是佩斯玛科迪迪亚的一个,Qwen/Qwen2-beta-7B-Chat//3397,qwen2-beta-7b-chat,en-zh,-0.75,0.434684157371521,0.5068202614784241,5,-0.875,-1.0,-5,-1,-1.0,-1,0,-1,0,0,-5
The folktale I loved,我最喜欢的民间故事是两个女孩变成水蛇的迷,m2m//3398,m2m,en-zh,-6.25,0.196008369326591,0.363406360149383,3,-4.625,-4.625,-25,-5,-4.625,-6,-1,-50,0,0,0
The folktale I loved,我最喜欢的传说是一则帕萨马科迪寓言，讲两,translator1//3399,translator,en-zh,-2.5,0.412466794252395,0.539666533470153,4,-0.875,-1.0,-5,-1,-1.0,-1,0,-20,0,0,0
The folktale I loved,我最喜欢的一则民间故事是帕萨马奎迪人的关,meta-llama/Meta-Llama-3-8B-Instruct//3400,meta-llama-3-8b-instruct,en-zh,-4.375,0.335523337125778,0.526613175868988,4,-7.125,-11.0,-75,-7,-11.0,-6,0,-30,-5,0,0
She dropped me off a,她送我进入高中，那里有一个地下游泳池，可,Unbabel/TowerInstruct-7B-v0.2//3401,towerinstruct-7b-v0.2,en-zh,-4.2,0.285985648632049,0.339189857244491,1,-7.4,-8.2,-30,-5,-8.2,-6,0,-16,0,0,-5
She dropped me off a,她把我送到高中，那里的地下室有一个游泳池,deepl//3402,deepl,en-zh,-1.2,0.552815020084381,0.5227924585342401,1,-1.4,-1.4,-5,-1,-1.4,-1,0,-6,0,0,0
She dropped me off a,她把我送到高中，那里地下室有一个游泳池，,google_translate//3403,google translate,en-zh,-3.2,0.536712646484375,0.452714949846267,4,-1.2,-1.4,-5,-1,-1.4,-1,0,-11,0,-5,-5
She dropped me off a,"她把我送到高中, 地下室有一个试镜的游泳",nllb//3404,nllb,en-zh,-33.2,0.252895534038543,0.282960057258605,4,-12.2,-12.2,-50,-5,-12.2,-6,0,-31,-5,0,-5
She dropped me off a,她把我送到了高中，那里的地下室有一个试泳,gpt4o//3405,gpt4o,en-zh,-3.2,0.446135222911834,0.464457154273986,5,-1.2,-1.4,-5,-1,-1.4,-1,0,-11,0,0,-5
She dropped me off a,她把我送到了高中，那里有地下的泳池，用来,google/gemma-1.1-7b-it//3406,gemma-1.1-7b-it,en-zh,-30.0,0.278728157281875,0.296987920999527,2,-12.4,-12.2,-50,-5,-12.2,-6,0,-20,0,-5,-5
She dropped me off a,她把我送到一所高中，那里地下室有个供选拔,Qwen/Qwen2-beta-7B-Chat//3407,qwen2-beta-7b-chat,en-zh,-1.0,0.5428636670112611,0.504594504833221,4,-2.2,-1.4,-5,-1,-1.4,-1,0,0,0,0,0
She dropped me off a,她把我抛到高中 basement bul,meta-llama/Meta-Llama-3-8B-Instruct//3408,meta-llama-3-8b-instruct,en-zh,-33.0,0.166988253593444,0.264074563980102,2,-7.4,-7.4,-30,-5,-7.4,-2,0,-35,0,0,-5
She dropped me off a,她开车把我送到当地的高中参加选拔赛，那里,translator1//3409,translator,en-zh,-5.0,0.674210309982299,0.70503169298172,1,-1.4,-1.4,-5,-1,-1.4,-1,0,-20,0,-10,0
She dropped me off a,"她在高中放弃了我,地下室里有一个游泳池,",m2m//3410,m2m,en-zh,-7.2,0.250389248132705,0.326192408800125,4,-6.4,-7.4,-25,-6,-7.4,-6,0,-26,0,0,-10
"When I decided, year",当我最终决定长出尾巴时，这是对我曾经热爱,meta-llama/Meta-Llama-3-8B-Instruct//3411,meta-llama-3-8b-instruct,en-zh,-5.0,0.251345127820968,0.314818114042282,4,-9.25,-9.25,-30,-5,-9.25,-2,0,-20,0,0,0
"When I decided, year",多年后，我决定长出尾巴，这是对我热爱的那,Unbabel/TowerInstruct-7B-v0.2//3412,towerinstruct-7b-v0.2,en-zh,-2.5,0.305976003408432,0.545606136322021,4,-9.0,-8.0,-26,-5,-8.0,-1,0,-10,0,0,0
"When I decided, year",多年后，当我决定展现我的尾巴的时候，回想,google/gemma-1.1-7b-it//3413,gemma-1.1-7b-it,en-zh,-11.25,0.249068453907966,0.5065228939056391,4,-9.25,-9.25,-30,-5,-9.25,-2,0,-40,0,0,-5
"When I decided, year",多年后，当我决定展开我的尾巴，那是因为我,Qwen/Qwen2-beta-7B-Chat//3414,qwen2-beta-7b-chat,en-zh,-2.5,0.383476197719574,0.6056471467018121,4,-1.75,-2.75,-5,-5,-2.75,-1,0,-10,0,0,0
"When I decided, year",多年后，当我决定长出我的尾巴时，我回想起,deepl//3415,deepl,en-zh,-2.5,0.415970683097839,0.711883068084716,2,-3.0,-3.0,-5,-6,-3.0,-1,0,-10,0,0,0
"When I decided, year",多年后，当我决定长出尾巴时，我回想起了那,google_translate//3416,google translate,en-zh,0.0,0.395699381828308,0.797800302505493,4,-1.5,-1.5,-5,0,-1.5,-1,0,0,0,0,0
"When I decided, year",多年后，当我决定要长出属于自己的鱼尾时，,translator1//3417,translator,en-zh,-3.75,0.318363398313522,0.5568854808807371,4,-3.0,-3.0,-5,-5,-3.0,-2,0,-15,0,0,0
"When I decided, year",多年以后，当我决定让尾巴长出来的时候，这,gpt4o//3418,gpt4o,en-zh,-2.5,0.393120825290679,0.7646793127059931,2,-0.75,-3.0,-5,-5,-3.0,-1,-1,-10,0,0,0
"When I decided, year","几年后,当我决定放下尾巴时,我回到了我所",m2m//3419,m2m,en-zh,-11.25,0.124079257249832,0.170907318592071,4,-10.25,-9.25,-26,-5,-9.25,-6,0,-40,0,0,-5
"When I decided, year","几年后, 我决定出尾巴, 虽然页面已经撕",nllb//3420,nllb,en-zh,-8.75,0.105165161192417,0.169881656765937,4,-9.25,-9.25,-26,-5,-9.25,-6,0,-35,0,0,0
I do not regret much,我对过去的人类少女时代并没有什么遗憾。我,Unbabel/TowerInstruct-7B-v0.2//3421,towerinstruct-7b-v0.2,en-zh,-5.0,0.208519682288169,0.320492953062057,2,-7.4,-7.4,-30,-5,-7.4,-1,-1,-20,0,0,-5
I do not regret much,我对我的十七年 života女孩一无所后,meta-llama/Meta-Llama-3-8B-Instruct//3422,meta-llama-3-8b-instruct,en-zh,-29.0,0.109799548983573,0.237396821379661,4,-17.2,-17.4,-75,-6,-17.4,-6,0,-15,0,0,-5
I do not regret much,我对my作为人类女孩的十七年毫无后悔。回,google/gemma-1.1-7b-it//3423,gemma-1.1-7b-it,en-zh,-32.0,0.108464382588863,0.252611249685287,4,-7.4,-12.2,-50,-5,-12.2,-6,0,-20,0,0,-15
I do not regret much,我不太遗憾当人类女孩的十七年。回头追忆都,Qwen/Qwen2-beta-7B-Chat//3424,qwen2-beta-7b-chat,en-zh,-4.0,0.279680728912353,0.517261624336242,2,-1.4,-2.4,-5,-5,-2.4,-2,0,-15,0,0,-5
I do not regret much,我并不后悔自己作为人类女孩的十七年。回首,google_translate//3425,google translate,en-zh,-2.0,0.256081461906433,0.421204417943954,2,-1.4,-2.4,-5,-5,-2.4,-2,0,-10,0,0,0
I do not regret much,我对我作为一个人类女孩的十七岁并不感到遗,m2m//3426,m2m,en-zh,-6.0,0.086252495646476,0.218598023056983,4,-7.4,-7.4,-25,-6,-7.4,-6,0,-20,0,0,-10
I do not regret much,我对作为一个人类女孩的十七年没有太多遗憾,gpt4o//3427,gpt4o,en-zh,-3.0,0.347367763519287,0.532526314258575,2,-2.2,-1.2,-5,0,-1.2,-1,0,-15,0,0,0
I do not regret much,我对作为一个人类女孩的17年没有什么遗憾,nllb//3428,nllb,en-zh,-29.0,0.224587336182594,0.24412402510643,4,-12.4,-7.4,-30,-6,-7.4,-1,0,-10,-5,-5,0
I do not regret much,总之，我在作为人类女孩生活的17年间，没,translator1//3429,translator,en-zh,-2.0,0.40349730849266,0.5573799610137941,4,-1.4,-2.4,-5,-5,-2.4,-2,0,-10,0,0,0
I do not regret much,作为人类女孩的十七年，我没有太多遗憾。怀,deepl//3430,deepl,en-zh,-1.0,0.363896995782852,0.512164950370788,4,-1.4,-2.4,-5,-5,-2.4,-2,0,0,0,0,0
"But let me be clear,",我要明确地说，尽管我的旅程看似孤独，但我,google/gemma-1.1-7b-it//3431,gemma-1.1-7b-it,en-zh,-2.2222222222222223,0.23389346897602,0.346531808376312,4,-4.111111111111111,-4.111111111111111,-30,-5,-4.111111111111111,-2,0,-15,0,0,-5
"But let me be clear,",但让我明确我的motives，以免您误解,meta-llama/Meta-Llama-3-8B-Instruct//3432,meta-llama-3-8b-instruct,en-zh,-3.888888888888889,0.196738958358764,0.316373765468597,3,-6.777777777777778,-6.777777777777778,-50,-5,-6.777777777777778,-5,-1,-30,-5,0,0
"But let me be clear,",但我想说明一点，希望能避免误解我的动机：,Unbabel/TowerInstruct-7B-v0.2//3433,towerinstruct-7b-v0.2,en-zh,-2.7777777777777777,0.159551113843917,0.269808173179626,4,-6.888888888888889,-6.888888888888889,-50,-6,-6.888888888888889,-6,0,-25,0,0,0
"But let me be clear,",不过，让我明确一点，以免你误解我的意图：,Qwen/Qwen2-beta-7B-Chat//3434,qwen2-beta-7b-chat,en-zh,-0.5555555555555556,0.588586688041687,0.697662055492401,4,-0.1111111111111111,-0.7777777777777778,-5,-1,-0.7777777777777778,-1,0,0,0,0,0
"But let me be clear,","让我明确一点, 让你们不要误解我的动机:",nllb//3435,nllb,en-zh,-5.555555555555555,0.132678911089897,0.163066118955612,4,-6.888888888888889,-6.777777777777778,-50,-5,-6.777777777777778,-6,0,-45,-5,0,0
"But let me be clear,",但请允许我把话说清楚，以免你们误解我的动,deepl//3436,deepl,en-zh,-1.1111111111111112,0.356194287538528,0.465028762817382,4,-4.111111111111111,-3.5555555555555554,-26,-5,-3.5555555555555554,-1,0,-5,-5,0,0
"But let me be clear,",但让我说清楚，以免你误解我的动机：尽管我,gpt4o//3437,gpt4o,en-zh,-1.1111111111111112,0.443251997232437,0.6372414231300351,4,-0.2222222222222222,-0.8888888888888888,-5,-1,-0.8888888888888888,-1,0,-10,0,0,0
"But let me be clear,","但是让我很清楚,所以你不能误解我的动机:",m2m//3438,m2m,en-zh,-5.0,0.145859241485595,0.166793510317802,4,-4.111111111111111,-6.888888888888889,-50,-10,-6.888888888888889,-2,0,-45,0,0,0
"But let me be clear,",但我要说清楚，这样你就不会误解我的动机：,google_translate//3439,google translate,en-zh,-1.1111111111111112,0.514960706233978,0.507640600204467,4,-0.7777777777777778,-0.8888888888888888,-5,-1,-0.8888888888888888,-1,0,-10,0,0,0
"But let me be clear,",但容我把话说得更清楚一点，这样你就不可能,translator1//3440,translator,en-zh,0.0,0.508575320243835,0.544135749340057,4,-0.7777777777777778,-0.7777777777777778,-5,-1,-0.7777777777777778,-1,0,0,0,0,0
We mutilated our hai,我们肆意折腾我们的头发，像农民种小麦一样,gpt4o//3441,gpt4o,en-zh,-2.0,0.230886533856391,0.38337031006813,4,-2.4,-2.4,-5,-5,-2.4,-2,0,-10,0,0,0
We mutilated our hai,"我们的头发被我们毁了,像农夫种粮一样，多",Unbabel/TowerInstruct-7B-v0.2//3442,towerinstruct-7b-v0.2,en-zh,-8.0,0.1975729316473,0.331004679203033,2,-12.2,-8.2,-30,-5,-8.2,-6,0,-40,0,0,0
We mutilated our hai,我们用剪刀修剪了头发，像农民种植麦田一样,google/gemma-1.1-7b-it//3443,gemma-1.1-7b-it,en-zh,-6.0,0.164311647415161,0.220739662647247,3,-12.4,-12.4,-50,-6,-12.4,-6,0,-30,0,0,0
We mutilated our hai,"我们毁了我们的头发,像农民种植小麦一样在",m2m//3444,m2m,en-zh,-13.0,0.086949490010738,0.15600574016571,2,-8.2,-7.4,-30,-6,-7.4,-1,0,-65,0,0,0
We mutilated our hai,我们残害了我们的头发，像农民种植小麦一样,meta-llama/Meta-Llama-3-8B-Instruct//3445,meta-llama-3-8b-instruct,en-zh,-4.0,0.235545054078102,0.36414086818695,4,-1.4,-2.4,-5,-5,-2.4,-2,0,-20,0,0,0
We mutilated our hai,我们残伤自己的毛发，宛如农民培育小麦般花,translator1//3446,translator,en-zh,-3.0,0.214499399065971,0.355161845684051,2,-7.4,-7.2,-30,-5,-7.2,-1,0,-15,0,0,0
We mutilated our hai,我们摧残自己的头发，像农民种麦子一样，几,deepl//3447,deepl,en-zh,-4.0,0.332191050052642,0.422319203615188,4,-6.4,-1.4,-5,-1,-1.4,-1,0,-20,0,0,0
We mutilated our hai,我们把头发剃得像农夫剃麦子一样，几个月来,Qwen/Qwen2-beta-7B-Chat//3448,qwen2-beta-7b-chat,en-zh,-33.0,0.22057569026947,0.356544077396392,5,-7.2,-7.6,-30,-5,-7.6,-3,0,-40,0,0,0
We mutilated our hai,"我们割了头发, 养殖了我们的毛几个月, ",nllb//3449,nllb,en-zh,-9.0,0.232182532548904,0.139072835445404,5,-12.2,-12.2,-50,-5,-12.2,-6,0,-40,-5,0,0
We mutilated our hai,我们剪掉自己的毛发，像农民种麦子一样，花,google_translate//3450,google translate,en-zh,-4.0,0.311928689479827,0.385415494441986,1,-1.6,-2.4,-5,-5,-2.4,-2,0,-20,0,0,0
He stopped at the po,他在泳池边停下，就站在我们两列之间。他双,translator1//3451,translator,en-zh,-0.625,0.5355868935585021,0.493447065353393,4,-0.875,-1.5,-5,-5,-1.5,-2,0,0,0,0,0
He stopped at the po,他在我们两排之间的池边停了下来。他双拳紧,deepl//3452,deepl,en-zh,-0.75,0.7542258501052851,0.654169082641601,4,-0.25,-0.375,0,-1,-0.375,-1,0,-6,0,0,0
He stopped at the po,他停留在游泳池的边缘，坐于我们的两个排列,meta-llama/Meta-Llama-3-8B-Instruct//3453,meta-llama-3-8b-instruct,en-zh,-33.75,0.182741194963455,0.147960573434829,3,-8.375,-14.5,-100,-5,-14.5,-11,0,-70,0,0,0
He stopped at the po,他停在游泳池边上，两排队伍的中间。他的拳,gpt4o//3454,gpt4o,en-zh,-1.25,0.530403912067413,0.439077526330947,2,-0.875,-1.625,-5,-5,-1.625,-2,0,-10,0,0,0
He stopped at the po,"他停在游泳池的边缘,在我们两排之间。 他",m2m//3455,m2m,en-zh,-10.0,0.17329728603363,0.132340103387832,4,-7.75,-7.75,-50,-5,-7.75,-6,-1,-70,-5,0,-5
He stopped at the po,他停在泳池边，就在我们两排人中间。他拳头,google_translate//3456,google translate,en-zh,-0.625,0.7563399672508241,0.7416027784347531,2,-0.125,-0.25,0,0,-0.25,-1,0,0,0,0,0
He stopped at the po,他停在泳池的边缘，在我们两排之间。他的拳,google/gemma-1.1-7b-it//3457,gemma-1.1-7b-it,en-zh,-8.75,0.149421527981758,0.124629639089107,2,-10.875,-11.0,-75,-6,-11.0,-6,-1,-70,0,0,0
He stopped at the po,他停在池边，彼此之间的两排。他的拳头抓在,Unbabel/TowerInstruct-7B-v0.2//3458,towerinstruct-7b-v0.2,en-zh,-33.125,0.198493435978889,0.268575310707092,4,-4.625,-14.0,-100,-5,-14.0,-6,-1,-55,-5,0,-5
He stopped at the po,"他停在池边,在我们两排之间. 他住了他的",nllb//3459,nllb,en-zh,-8.125,0.150541648268699,0.033286813646554,2,-20.125,-17.75,-125,-10,-17.75,-7,0,-60,-5,0,0
He stopped at the po,他停在我们两排之间的池塘边，拳头紧握，下,Qwen/Qwen2-beta-7B-Chat//3460,qwen2-beta-7b-chat,en-zh,-5.0,0.534346222877502,0.5037515163421631,4,-0.875,-1.5,-5,-5,-1.5,-2,0,-40,0,0,0
The man pointed to t,那男人指着池水中的男孩说“你。你出去。你,Unbabel/TowerInstruct-7B-v0.2//3461,towerinstruct-7b-v0.2,en-zh,-2.6923076923076925,0.218162417411804,0.078498937189579,4,-4.6923076923076925,-4.6923076923076925,-50,-5,-4.6923076923076925,-6,0,-30,-5,0,0
The man pointed to t,那个人指着水中的男孩说：“你。出泳池。你,Qwen/Qwen2-beta-7B-Chat//3462,qwen2-beta-7b-chat,en-zh,-0.7692307692307693,0.408779621124267,0.064492687582969,4,-0.46153846153846156,-0.5384615384615384,-5,-1,-0.5384615384615384,-1,0,-10,0,0,0
The man pointed to t,这个人指了指水中那个男孩。说：你是谁？从,google/gemma-1.1-7b-it//3463,gemma-1.1-7b-it,en-zh,-26.923076923076923,0.232907772064208,0.178128093481063,1,-8.538461538461538,-6.6923076923076925,-75,-5,-6.6923076923076925,-6,0,-20,-5,0,0
The man pointed to t,男人指着水中的男孩说：“你下去游泳池。你,meta-llama/Meta-Llama-3-8B-Instruct//3464,meta-llama-3-8b-instruct,en-zh,-28.076923076923077,0.152159944176673,0.121093645691871,5,-4.846153846153846,-5.230769230769231,-55,-11,-5.230769230769231,-2,0,-30,-10,0,0
The man pointed to t,那男子指着水中的男孩说，“你。离开游泳池,gpt4o//3465,gpt4o,en-zh,-0.38461538461538464,0.474998742341995,0.278643012046813,4,-0.5384615384615384,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,0,0,0,0
The man pointed to t,"那人指了指水中的男孩。""你，离开游泳池。",deepl//3466,deepl,en-zh,-1.1538461538461537,0.325712472200393,0.03199203684926,5,-2.4615384615384617,-2.4615384615384617,-26,-5,-2.4615384615384617,-1,0,0,-15,0,0
The man pointed to t,这个人指着水中的男孩. 你. 走出游泳池,nllb//3467,nllb,en-zh,-3.076923076923077,0.037688739597797,0.097663849592208,2,-4.384615384615385,-6.6923076923076925,-75,-10,-6.6923076923076925,-2,0,-35,-5,0,0
The man pointed to t,男孩指着水里的小男孩。 “你。 走出游泳,m2m//3468,m2m,en-zh,-3.4615384615384617,0.194249704480171,0.095001086592674,4,-2.8461538461538463,-2.8461538461538463,-25,-6,-2.8461538461538463,-6,0,-40,-5,0,0
The man pointed to t,男人指着泳池里的男孩：“你，从泳池里出来,translator1//3469,translator,en-zh,-0.38461538461538464,0.487014383077621,0.339666217565536,3,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-1,-1,0,0,0,0
The man pointed to t,男人指着水里的男孩。“你。从游泳池里出来,google_translate//3470,google translate,en-zh,-0.38461538461538464,0.458717942237854,0.322441071271896,3,-0.07692307692307693,-0.6153846153846154,-5,-1,-0.6153846153846154,-1,0,0,0,0,0
He chucked the bottl,他把一瓶山脉多糖酒扔向我们。我们众人避过,Unbabel/TowerInstruct-7B-v0.2//3471,towerinstruct-7b-v0.2,en-zh,-3.888888888888889,0.338299661874771,0.377566546201705,4,-4.111111111111111,-4.111111111111111,-30,-5,-4.111111111111111,-2,0,-30,0,0,-5
He chucked the bottl,他扔出一瓶Mountain Dew，我们,meta-llama/Meta-Llama-3-8B-Instruct//3472,meta-llama-3-8b-instruct,en-zh,-5.0,0.169823035597801,0.262218505144119,0,-4.0,-4.111111111111111,-25,-5,-4.111111111111111,-6,-1,-45,0,0,0
He chucked the bottl,他将那瓶脉动朝我们扔来，我们齐刷刷地一低,Qwen/Qwen2-beta-7B-Chat//3473,qwen2-beta-7b-chat,en-zh,-1.6666666666666667,0.308396697044372,0.5855252742767331,4,-3.5555555555555554,-3.5555555555555554,-25,-5,-3.5555555555555554,-2,0,-10,0,0,-5
He chucked the bottl,他对我们投了一瓶蒙台德。我们齐齐躲避，空,google/gemma-1.1-7b-it//3474,gemma-1.1-7b-it,en-zh,-3.888888888888889,0.213520795106887,0.379744261503219,4,-4.111111111111111,-4.111111111111111,-25,-6,-4.111111111111111,-6,0,-35,0,0,0
He chucked the bottl,他把那瓶激浪饮料向我们扔了过来。我们集体,translator1//3475,translator,en-zh,-0.5555555555555556,0.379794180393219,0.570786237716674,4,-1.3333333333333333,-1.3333333333333333,-5,-5,-1.3333333333333333,-2,0,0,0,0,0
He chucked the bottl,他把那瓶Mountain Dew朝我们扔,gpt4o//3476,gpt4o,en-zh,-2.7777777777777777,0.501808226108551,0.833420813083648,5,-1.2222222222222223,-0.7777777777777778,-5,-1,-0.7777777777777778,-1,0,-25,0,0,0
He chucked the bottl,他把山的瓶子冲向我们。 我们集体地跳了起,m2m//3477,m2m,en-zh,-6.111111111111111,0.146594852209091,0.193304777145385,2,-6.888888888888889,-6.777777777777778,-50,-5,-6.777777777777778,-6,0,-50,0,0,-5
He chucked the bottl,他把一瓶激浪扔向我们。我们一起躲了起来，,google_translate//3478,google translate,en-zh,-1.1111111111111112,0.359138906002044,0.6706660389900201,4,-0.7777777777777778,-0.7777777777777778,-5,-1,-0.7777777777777778,-1,0,-10,0,0,0
He chucked the bottl,他把一瓶山地露扔向我们。我们集体躲开，空,deepl//3479,deepl,en-zh,-2.2222222222222223,0.416201919317245,0.587218344211578,4,-4.0,-0.7777777777777778,-5,-1,-0.7777777777777778,-1,0,-10,-5,0,-5
He chucked the bottl,他向我们扔了一瓶山露酒. 酒瓶在撞到地板,nllb//3480,nllb,en-zh,-6.111111111111111,0.26715937256813,0.382669568061828,2,-4.111111111111111,-4.555555555555555,-30,-6,-4.555555555555555,-5,0,-40,-10,0,-5
Jim began to group u,詹姆斯开始将我们分成不同的队伍，让更高的,meta-llama/Meta-Llama-3-8B-Instruct//3481,meta-llama-3-8b-instruct,en-zh,-29.09090909090909,0.1102190092206,0.122451715171337,2,-3.727272727272727,-3.3636363636363638,-26,-5,-3.3636363636363638,-6,0,-25,0,-10,-10
Jim began to group u,吉姆开始给我们分组，让高个子和年纪大的人,Qwen/Qwen2-beta-7B-Chat//3482,qwen2-beta-7b-chat,en-zh,-0.9090909090909091,0.219397604465484,0.398686617612838,2,-1.0,-1.0909090909090908,-5,-5,-1.0909090909090908,-2,0,-10,0,0,0
Jim began to group u,吉姆开始将我们分成小组，将身高较高、年龄,google/gemma-1.1-7b-it//3483,gemma-1.1-7b-it,en-zh,-1.8181818181818181,0.282465547323226,0.629207372665405,4,-2.909090909090909,-2.909090909090909,-30,-1,-2.909090909090909,-1,0,-15,-5,0,0
